ZEIT,PRESS_FILTER,HEIGHT_FILTER,PRESS RAW [hpa],HEIGHT RAW [m],ACCEL,SPEED,EVENT,EVENT,VOLT. CHANNEL,VOLTAGE [V]
136.460000000014,72740.3984375,2597.62713623047,72736,2598.10638427734,-1.8639,-21.12109375,0,RAMPE,4,10.9235861176025
136.485000000014,72746.4140625,2596.97235107422,72736,2598.10638427734,-2.4525,-21.0544921875,0,RAMPE,5,0
136.510000000014,72752.6875,2596.28924560547,72746,2597.01776123047,-2.4525,-21.030859375,0,RAMPE,1,12.1091653923926
136.535000000014,72757.7890625,2595.73431396484,72751,2596.47332763672,-1.2753,-21,0,RAMPE,2,0.496162885927734
136.560000000014,72762.9375,2595.17376708984,72756,2595.92889404297,-1.2753,-20.961328125,0,RAMPE,3,10.9235861176025
136.585000000014,72767.953125,2594.62811279297,72751,2596.47332763672,-0.5886,-20.82578125,0,RAMPE,4,10.9235861176025
136.610000000014,72773.015625,2594.07733154297,72770,2594.40521240234,-0.5886,-20.8201171875,0,RAMPE,5,0
136.635000000014,72778.4765625,2593.48260498047,72775,2593.86102294922,-1.2753,-20.8056640625,0,RAMPE,1,12.1185937589063
136.660000000014,72784.2890625,2592.85028076172,72790,2592.22869873047,-2.4525,-20.875390625,0,RAMPE,2,0.501497970722656
136.685000000014,72789.5234375,2592.28045654297,72780,2593.31683349609,-2.4525,-20.793359375,0,RAMPE,3,10.9235861176025
136.710000000015,72794.921875,2591.69305419922,72785,2592.77264404297,-1.8639,-20.70859375,0,RAMPE,4,10.9235861176025
136.735000000015,72800.46875,2591.08978271484,72800,2591.14105224609,-1.2753,-20.7134765625,0,RAMPE,5,0
136.760000000015,72805.9140625,2590.49725341797,72793,2591.90277099609,-1.2753,-20.6,0,RAMPE,1,12.1154509700684
136.785000000015,72811.2265625,2589.91961669922,72800,2591.14105224609,-1.2753,-20.5044921875,0,RAMPE,2,0.496162885927734
136.810000000015,72816.25,2589.37298583984,72798,2591.35858154297,-1.8639,-20.3439453125,0,RAMPE,3,10.9235861176025
136.835000000015,72821.46875,2588.80560302734,72817,2589.29168701172,-1.8639,-20.3162109375,0,RAMPE,4,10.9235861176025
136.860000000015,72826.359375,2588.27337646484,72827,2588.20379638672,-1.8639,-20.328515625,0,RAMPE,5,0
136.885000000015,72831.4140625,2587.72357177734,72827,2588.20379638672,-1.8639,-20.2857421875,0,RAMPE,1,12.1185937589063
136.910000000015,72836.5859375,2587.16131591797,72832,2587.65985107422,-2.4525,-20.2392578125,0,RAMPE,2,0.498830428325195
136.935000000015,72842.28125,2586.54217529297,72842,2586.57220458984,-2.4525,-20.2337890625,0,RAMPE,3,10.9235861176025
136.960000000015,72847.46875,2585.97796630859,72835,2587.33343505859,-2.4525,-20.1099609375,0,RAMPE,4,10.9235861176025
136.985000000015,72852.953125,2585.38177490234,72854,2585.26751708984,-3.0411,-20.1173828125,0,RAMPE,5,0
137.010000000015,72858.4765625,2584.78094482422,72859,2584.72381591797,-1.8639,-20.1162109375,0,RAMPE,1,12.1154509700684
137.035000000015,72864.28125,2584.14984130859,72869,2583.63714599609,-1.8639,-20.152734375,0,RAMPE,2,0.498830428325195
137.060000000015,72870.125,2583.51434326172,72864,2584.18060302734,-0.5886,-20.087890625,0,RAMPE,3,10.9235861176025
137.085000000015,72876.09375,2582.86566162109,72876,2582.87615966797,-1.2753,-20.0845703125,0,RAMPE,4,10.9235861176025
137.110000000015,72882.328125,2582.18817138672,72881,2582.33245849609,-1.8639,-20.0732421875,0,RAMPE,5,0
137.135000000015,72887.7109375,2581.60321044922,72884,2582.00628662109,-1.8639,-20.0373046875,0,RAMPE,1,12.1154509700684
137.160000000015,72893.453125,2580.97894287109,72889,2581.46282958984,-1.8639,-19.99609375,0,RAMPE,2,0.504165513120117
137.185000000015,72899.46875,2580.32537841797,72904,2579.83245849609,-1.8639,-20.04296875,0,RAMPE,3,10.9235861176025
137.210000000015,72905.8828125,2579.62835693359,72913,2578.85443115234,-1.8639,-20.115234375,0,RAMPE,4,10.9235861176025
137.235000000015,72912.5,2578.90911865234,72918,2578.31121826172,-1.8639,-20.1748046875,0,RAMPE,5,0
137.260000000015,72918.4765625,2578.25946044922,72916,2578.52850341797,-1.8639,-20.1583984375,0,RAMPE,1,12.1091653923926
137.285000000015,72924.7109375,2577.58221435547,72926,2577.44232177734,-1.8639,-20.18125,0,RAMPE,2,0.501497970722656
137.310000000015,72930.828125,2576.91741943359,72931,2576.89910888672,-1.2753,-20.194140625,0,RAMPE,3,10.9235861176025
137.335000000015,72937.140625,2576.23187255859,72941,2575.81268310547,-1.2753,-20.244921875,0,RAMPE,4,10.9235861176025
137.360000000015,72943.3515625,2575.55755615234,72946,2575.26947021484,-1.2753,-20.2833984375,0,RAMPE,5,0
137.385000000015,72949.921875,2574.84368896484,72950,2574.83514404297,-1.8639,-20.301953125,0,RAMPE,1,12.1154509700684
137.410000000015,72956.71875,2574.10516357422,72965,2573.20599365234,-1.2753,-20.403125,0,RAMPE,2,0.498830428325195
137.435000000015,72963.2109375,2573.40008544922,72970,2572.66302490234,-0.5886,-20.4888671875,0,RAMPE,3,10.9235861176025
137.460000000015,72970.125,2572.64984130859,72975,2572.11981201172,0,-20.559375,0,RAMPE,4,10.9235861176025
137.485000000015,72977.203125,2571.88128662109,72990,2570.49163818359,0.5886,-20.7076171875,0,RAMPE,5,0
137.510000000015,72984.140625,2571.12786865234,72987,2570.81707763672,-1.8639,-20.7630859375,0,RAMPE,1,12.1217365477441
137.535000000015,72990.484375,2570.43865966797,72992,2570.27459716797,-1.2753,-20.8056640625,0,RAMPE,2,0.498830428325195
137.560000000015,72997.3515625,2569.69305419922,73007,2568.64617919922,-0.5886,-20.9271484375,0,RAMPE,3,10.9235861176025
137.585000000015,73004.109375,2568.95965576172,73007,2568.64617919922,-2.4525,-20.985546875,0,RAMPE,4,10.9235861176025
137.610000000015,73010.6796875,2568.24700927734,73012,2568.10345458984,-1.8639,-21.0296875,0,RAMPE,5,0
137.635000000015,73017,2567.56072998047,73017,2567.56072998047,-1.2753,-21.061328125,0,RAMPE,1,12.1123081812305
137.660000000015,73023.390625,2566.86712646484,73032,2565.93255615234,-1.8639,-21.1732421875,0,RAMPE,2,0.501497970722656
137.685000000015,73029.96875,2566.15350341797,73032,2565.93255615234,-1.8639,-21.22109375,0,RAMPE,3,10.9235861176025
137.710000000015,73036.4921875,2565.44573974609,73042,2564.84808349609,-1.8639,-21.3021484375,0,RAMPE,4,10.9235861176025
137.735000000015,73042.71875,2564.76995849609,73042,2564.84808349609,-1.8639,-21.3216796875,0,RAMPE,5,0
137.760000000015,73048.765625,2564.11346435547,73042,2564.84808349609,-3.0411,-21.283984375,0,RAMPE,1,12.0997370258789
137.785000000015,73054.8359375,2563.45501708984,73062,2562.67791748047,-2.4525,-21.3763671875,0,RAMPE,2,0.490827801132812
137.810000000015,73060.953125,2562.79119873047,73062,2562.67791748047,-2.4525,-21.4060546875,0,RAMPE,3,10.9235861176025
137.835000000015,73066.4453125,2562.19573974609,73067,2562.13543701172,-1.8639,-21.424609375,0,RAMPE,4,10.9235861176025
137.860000000015,73072.5390625,2561.53460693359,73071,2561.70184326172,-2.4525,-21.4220703125,0,RAMPE,5,0
137.885000000015,73078.171875,2560.92352294922,73076,2561.15936279297,-1.8639,-21.4091796875,0,RAMPE,1,12.124879336582
137.910000000015,73083.6171875,2560.33343505859,73067,2562.13543701172,-2.4525,-21.2603515625,0,RAMPE,2,0.498830428325195
137.935000000015,73089.171875,2559.73089599609,73081,2560.61688232422,-1.2753,-21.19453125,0,RAMPE,3,10.9235861176025
137.960000000015,73095.15625,2559.08172607422,73096,2558.99017333984,-1.2753,-21.216015625,0,RAMPE,4,10.9235861176025
137.985000000015,73101.1640625,2558.43011474609,73104,2558.12298583984,-1.2753,-21.2533203125,0,RAMPE,5,0
138.010000000015,73107.03125,2557.79437255859,73101,2558.44769287109,-1.2753,-21.2052734375,0,RAMPE,1,12.1028798147168
138.035000000015,73112.8125,2557.16766357422,73111,2557.36395263672,-1.8639,-21.196484375,0,RAMPE,2,0.493495343530273
138.060000000015,73118.328125,2556.56927490234,73119,2556.49652099609,-1.8639,-21.2072265625,0,RAMPE,3,10.9235861176025
138.085000000015,73124.375,2555.91375732422,73109,2557.58074951172,-1.8639,-21.0697265625,0,RAMPE,4,10.9235861176025
138.110000000015,73130.4453125,2555.25579833984,73126,2555.73773193359,-1.8639,-21.042578125,0,RAMPE,5,0
138.135000000015,73136.6640625,2554.58148193359,73131,2555.19549560547,-1.8639,-21.0091796875,0,RAMPE,1,12.1185937589063
138.160000000015,73142.671875,2553.93084716797,73148,2553.35296630859,-1.8639,-21.0779296875,0,RAMPE,2,0.501497970722656
138.185000000015,73148.640625,2553.28363037109,73146,2553.56951904297,-1.2753,-21.0681640625,0,RAMPE,3,10.9235861176025
138.210000000015,73154.578125,2552.64007568359,73146,2553.56951904297,-1.2753,-21.004296875,0,RAMPE,4,10.9235861176025
138.235000000015,73160.765625,2551.96990966797,73156,2552.48626708984,-1.2753,-20.98203125,0,RAMPE,5,0
138.260000000015,73166.25,2551.37518310547,73151,2553.02825927734,-1.8639,-20.86015625,0,RAMPE,1,12.1217365477441
138.285000000015,73172.546875,2550.69329833984,73180,2549.88592529297,-1.8639,-20.9587890625,0,RAMPE,2,0.493495343530273
138.310000000015,73178.2578125,2550.07440185547,73170,2550.96942138672,-1.8639,-20.9025390625,0,RAMPE,3,10.9235861176025
138.335000000015,73184.2421875,2549.42596435547,73185,2549.34417724609,-1.2753,-20.9330078125,0,RAMPE,4,10.9235861176025
138.360000000015,73190.1640625,2548.78485107422,73190,2548.80242919922,-1.2753,-20.952734375,0,RAMPE,5,0
138.385000000015,73196.1875,2548.13177490234,73193,2548.47723388672,-1.2753,-20.9423828125,0,RAMPE,1,12.1123081812305
138.410000000015,73202.1015625,2547.49139404297,73200,2547.71917724609,-1.2753,-20.941796875,0,RAMPE,2,0.501497970722656
138.435000000015,73207.9921875,2546.85369873047,73207,2546.96087646484,-0.5886,-20.9509765625,0,RAMPE,3,10.9235861176025
138.460000000015,73214.0078125,2546.20208740234,73207,2546.96087646484,-0.5886,-20.9041015625,0,RAMPE,4,10.9235861176025
138.485000000015,73219.859375,2545.56854248047,73212,2546.41937255859,-0.5886,-20.8515625,0,RAMPE,5,0
138.510000000015,73226.265625,2544.87445068359,73232,2544.25408935547,0,-20.9306640625,0,RAMPE,1,12.1060226035547
138.535000000015,73233.265625,2544.11663818359,73247,2542.62982177734,-1.2753,-21.0861328125,0,RAMPE,2,0.498830428325195
138.560000000015,73239.25,2543.46868896484,73247,2542.62982177734,-1.2753,-21.173828125,0,RAMPE,3,10.9235861176025
138.585000000015,73245.578125,2542.78338623047,73237,2543.71258544922,0,-21.1091796875,0,RAMPE,4,10.9235861176025
138.610000000015,73251.5859375,2542.13348388672,73254,2541.87200927734,0,-21.1490234375,0,RAMPE,5,0
138.635000000015,73258.125,2541.42547607422,73262,2541.00579833984,0.5886,-21.2037109375,0,RAMPE,1,12.1154509700684
138.660000000015,73264.2265625,2540.76531982422,73259,2541.33074951172,-0.5886,-21.1708984375,0,RAMPE,2,0.498830428325195
138.685000000015,73270.359375,2540.10125732422,73279,2539.16644287109,-1.2753,-21.268359375,0,RAMPE,3,10.9235861176025
138.710000000015,73277.0625,2539.37567138672,73284,2538.62542724609,-1.8639,-21.3484375,0,RAMPE,4,10.9235861176025
138.735000000015,73283.5,2538.67889404297,73289,2538.08416748047,-1.8639,-21.4123046875,0,RAMPE,5,0
138.760000000015,73290.109375,2537.96405029297,73289,2538.08416748047,-0.5886,-21.415625,0,RAMPE,1,12.1154509700684
138.785000000015,73296.9140625,2537.22747802734,73309,2535.92010498047,-0.5886,-21.5455078125,0,RAMPE,2,0.501497970722656
138.810000000015,73303.1484375,2536.55316162109,73304,2536.46112060547,-1.2753,-21.56328125,0,RAMPE,3,10.9235861176025
138.835000000015,73309.078125,2535.91156005859,73304,2536.46112060547,-1.8639,-21.5248046875,0,RAMPE,4,10.9235861176025
138.860000000015,73315.359375,2535.23211669922,73314,2535.37908935547,-1.8639,-21.523828125,0,RAMPE,5,0
138.885000000015,73321.1484375,2534.60614013672,73323,2534.40570068359,-1.2753,-21.5494140625,0,RAMPE,1,12.1123081812305
138.910000000015,73327.6953125,2533.89813232422,73333,2533.32391357422,-0.5886,-21.6078125,0,RAMPE,2,0.493495343530273
138.935000000015,73334.5078125,2533.16131591797,73343,2532.24285888672,-1.2753,-21.697265625,0,RAMPE,3,10.9235861176025
138.960000000015,73340.6484375,2532.49700927734,73348,2531.70208740234,-0.5886,-21.768359375,0,RAMPE,4,10.9235861176025
138.985000000015,73347.078125,2531.80145263672,73353,2531.16131591797,-1.2753,-21.823828125,0,RAMPE,5,0
139.010000000015,73353.5,2531.10711669922,73348,2531.70208740234,-1.2753,-21.7732421875,0,RAMPE,1,12.1154509700684
139.035000000015,73359.6328125,2530.44427490234,73363,2530.08001708984,-1.8639,-21.8056640625,0,RAMPE,2,0.496162885927734
139.060000000015,73365.6328125,2529.79534912109,73363,2530.08001708984,-1.2753,-21.780078125,0,RAMPE,3,10.9235861176025
139.085000000015,73371.578125,2529.15277099609,73373,2528.99871826172,-0.5886,-21.790625,0,RAMPE,4,10.9235861176025
139.110000000015,73378.40625,2528.41448974609,73378,2528.45819091797,-1.2753,-21.7896484375,0,RAMPE,5,0
139.135000000015,73384.3125,2527.77581787109,73383,2527.91766357422,-1.2753,-21.7783203125,0,RAMPE,1,12.1154509700684
139.160000000015,73390.828125,2527.07147216797,73388,2527.37762451172,-0.5886,-21.75703125,0,RAMPE,2,0.496162885927734
139.185000000015,73396.9765625,2526.40716552734,73393,2526.83734130859,0,-21.7251953125,0,RAMPE,3,10.9235861176025
139.210000000015,73403.125,2525.74261474609,73398,2526.29681396484,0,-21.685546875,0,RAMPE,4,10.9235861176025
139.235000000015,73409.1875,2525.08734130859,73398,2526.29681396484,-1.8639,-21.5927734375,0,RAMPE,5,0
139.260000000015,73415.015625,2524.45745849609,73412,2524.78387451172,-1.8639,-21.578125,0,RAMPE,1,12.1123081812305
139.285000000015,73420.7734375,2523.83563232422,73422,2523.70306396484,-2.4525,-21.59921875,0,RAMPE,2,0.496162885927734
139.310000000015,73426.5234375,2523.21453857422,73417,2524.24359130859,-1.8639,-21.516796875,0,RAMPE,3,10.9235861176025
139.335000000015,73431.75,2522.64935302734,73412,2524.78387451172,-1.8639,-21.3388671875,0,RAMPE,4,10.9235861176025
139.360000000015,73437.46875,2522.03216552734,73427,2523.16278076172,-2.4525,-21.255859375,0,RAMPE,5,0
139.385000000015,73443.2578125,2521.40643310547,73447,2521.00189208984,-2.4525,-21.305078125,0,RAMPE,1,12.1060226035547
139.410000000015,73448.84375,2520.80291748047,73439,2521.86639404297,-2.4525,-21.2228515625,0,RAMPE,2,0.501497970722656
139.435000000015,73454.4921875,2520.19305419922,73457,2519.92230224609,-2.4525,-21.2548828125,0,RAMPE,3,10.9235861176025
139.460000000015,73459.8515625,2519.61395263672,73454,2520.24578857422,-2.4525,-21.2005859375,0,RAMPE,4,10.9235861176025
139.485000000015,73465.0234375,2519.05560302734,73459,2519.70574951172,-1.8639,-21.141796875,0,RAMPE,5,0
139.510000000015,73470.71875,2518.44036865234,73464,2519.16644287109,-2.4525,-21.0755859375,0,RAMPE,1,12.1091653923926
139.535000000015,73476.359375,2517.83123779297,73474,2518.08636474609,-1.8639,-21.0517578125,0,RAMPE,2,0.498830428325195
139.560000000015,73482.25,2517.19549560547,73469,2518.62640380859,-1.8639,-20.927734375,0,RAMPE,3,10.9235861176025
139.585000000015,73488.4140625,2516.52972412109,73484,2517.00628662109,-1.2753,-20.8943359375,0,RAMPE,4,10.9235861176025
139.610000000015,73494.5703125,2515.86517333984,73494,2515.92645263672,-1.2753,-20.900390625,0,RAMPE,5,0
139.635000000015,73500.265625,2515.25042724609,73501,2515.17083740234,-0.5886,-20.9134765625,0,RAMPE,1,12.1123081812305
139.660000000015,73505.71875,2514.66156005859,73496,2515.71063232422,-0.5886,-20.8251953125,0,RAMPE,2,0.498830428325195
139.685000000015,73511.4609375,2514.04168701172,73511,2514.09124755859,-0.5886,-20.8248046875,0,RAMPE,3,10.9235861176025
139.710000000015,73517.328125,2513.40863037109,73516,2513.55218505859,0,-20.8154296875,0,RAMPE,4,10.9235861176025
139.735000000015,73523.203125,2512.77435302734,73528,2512.25701904297,-1.2753,-20.860546875,0,RAMPE,5,0
139.760000000015,73529.0859375,2512.13958740234,73533,2511.71722412109,-0.5886,-20.8931640625,0,RAMPE,1,12.1091653923926
139.785000000015,73534.65625,2511.53802490234,73533,2511.71722412109,0,-20.8681640625,0,RAMPE,2,0.501497970722656
139.810000000015,73540.5078125,2510.90716552734,73531,2511.93304443359,-0.5886,-20.770703125,0,RAMPE,3,10.9235861176025
139.835000000015,73547.109375,2510.19427490234,73555,2509.34320068359,-0.5886,-20.8451171875,0,RAMPE,4,10.9235861176025
139.860000000015,73553.515625,2509.50360107422,73550,2509.88275146484,-1.2753,-20.8134765625,0,RAMPE,5,0
139.885000000015,73559.96875,2508.80706787109,73570,2507.72479248047,-1.2753,-20.9107421875,0,RAMPE,1,12.1185937589063
139.910000000015,73566.0234375,2508.15423583984,73563,2508.47991943359,-1.2753,-20.8814453125,0,RAMPE,2,0.498830428325195
139.935000000015,73572.4609375,2507.45965576172,73582,2506.43035888672,-1.2753,-20.9728515625,0,RAMPE,3,10.9235861176025
139.960000000015,73578.4453125,2506.81414794922,73580,2506.64593505859,0,-20.9833984375,0,RAMPE,4,10.9235861176025
139.985000000015,73585.2265625,2506.08245849609,73590,2505.56805419922,-0.5886,-21.0291015625,0,RAMPE,5,0
140.010000000015,73591.234375,2505.43450927734,73600,2504.48944091797,-1.8639,-21.1068359375,0,RAMPE,1,12.1091653923926
140.035000000015,73597.9140625,2504.71405029297,73604,2504.05828857422,-1.8639,-21.159765625,0,RAMPE,2,0.496162885927734
140.060000000015,73604.2578125,2504.03021240234,73609,2503.51898193359,-1.8639,-21.1978515625,0,RAMPE,3,10.9235861176025
140.085000000015,73610.53125,2503.35369873047,73612,2503.19549560547,-1.8639,-21.2048828125,0,RAMPE,4,10.9235861176025
140.110000000015,73616.65625,2502.69329833984,73617,2502.65618896484,-1.8639,-21.201953125,0,RAMPE,5,0
140.135000000015,73622.4296875,2502.07073974609,73617,2502.65618896484,-2.4525,-21.1431640625,0,RAMPE,1,12.1154509700684
140.160000000015,73628.3671875,2501.43084716797,73632,2501.03900146484,-1.8639,-21.169921875,0,RAMPE,2,0.496162885927734
140.185000000015,73634.375,2500.78314208984,73632,2501.03900146484,-1.8639,-21.138671875,0,RAMPE,3,10.9235861176025
140.210000000015,73640.2734375,2500.14764404297,73646,2499.52996826172,-1.8639,-21.1810546875,0,RAMPE,4,10.9235861176025
140.235000000015,73646.078125,2499.52142333984,73636,2500.60784912109,-3.0411,-21.075,0,RAMPE,5,0
140.260000000015,73651.90625,2498.89324951172,73649,2499.20697021484,-2.4525,-21.0390625,0,RAMPE,1,12.1091653923926
140.285000000015,73658.4765625,2498.18524169922,73654,2498.66815185547,-1.2753,-20.9955078125,0,RAMPE,2,0.498830428325195
140.310000000015,73664.5625,2497.52972412109,73664,2497.59027099609,-1.2753,-20.991015625,0,RAMPE,3,10.9235861176025
140.335000000015,73670.5390625,2496.88543701172,73659,2498.12908935547,-0.5886,-20.8865234375,0,RAMPE,4,10.9235861176025
140.360000000015,73676.625,2496.22943115234,73678,2496.08172607422,-0.5886,-20.907421875,0,RAMPE,5,0
140.385000000015,73682.953125,2495.54827880859,73683,2495.54290771484,-1.2753,-20.9158203125,0,RAMPE,1,12.1154509700684
140.410000000015,73689.015625,2494.89495849609,73688,2495.00433349609,-1.2753,-20.9150390625,0,RAMPE,2,0.498830428325195
140.435000000015,73695.5625,2494.18963623047,73700,2493.71160888672,-1.2753,-20.96796875,0,RAMPE,3,10.9235861176025
140.460000000015,73701.7109375,2493.52752685547,73705,2493.17279052734,-1.2753,-21.0064453125,0,RAMPE,4,10.9235861176025
140.485000000015,73707.09375,2492.94769287109,73700,2493.71160888672,-1.2753,-20.9412109375,0,RAMPE,5,0
140.510000000015,73712.96875,2492.31488037109,73710,2492.63421630859,-1.2753,-20.916796875,0,RAMPE,1,12.1060226035547
140.535000000015,73719.1796875,2491.64569091797,73725,2491.01922607422,-0.5886,-20.9763671875,0,RAMPE,2,0.501497970722656
140.560000000015,73724.953125,2491.02386474609,73720,2491.55780029297,-0.5886,-20.930078125,0,RAMPE,3,10.9235861176025
140.585000000015,73730.6328125,2490.41253662109,73725,2491.01922607422,-0.5886,-20.8771484375,0,RAMPE,4,10.9235861176025
140.610000000015,73736.765625,2489.75238037109,73730,2490.48065185547,-0.5886,-20.8185546875,0,RAMPE,5,0
140.635000000015,73743.1640625,2489.06317138672,73745,2488.86541748047,-0.5886,-20.845703125,0,RAMPE,1,12.1060226035547
140.660000000015,73749.046875,2488.42987060547,73745,2488.86541748047,-0.5886,-20.8158203125,0,RAMPE,2,0.498830428325195
140.685000000015,73754.703125,2487.82049560547,73755,2487.78875732422,-0.5886,-20.823828125,0,RAMPE,3,10.9235861176025
140.710000000015,73760.4453125,2487.20281982422,73757,2487.57342529297,-0.5886,-20.7943359375,0,RAMPE,4,10.9235861176025
140.735000000015,73767.015625,2486.49554443359,73770,2486.17449951172,-1.8639,-20.8298828125,0,RAMPE,5,0
140.760000000015,73773.2109375,2485.82855224609,73767,2486.49700927734,-1.2753,-20.7810546875,0,RAMPE,1,12.0997370258789
140.785000000015,73779.421875,2485.16033935547,73787,2484.34466552734,-1.2753,-20.8619140625,0,RAMPE,2,0.504165513120117
140.810000000015,73785.0625,2484.55340576172,73782,2484.88299560547,-0.5886,-20.8365234375,0,RAMPE,3,10.9235861176025
140.835000000015,73790.7265625,2483.94378662109,73787,2484.34466552734,-1.2753,-20.8029296875,0,RAMPE,4,10.9235861176025
140.860000000015,73796.9453125,2483.27435302734,73797,2483.26849365234,-1.2753,-20.807421875,0,RAMPE,5,0
140.885000000015,73802.4609375,2482.68109130859,73802,2482.73040771484,-1.2753,-20.80234375,0,RAMPE,1,12.1123081812305
140.910000000015,73808.3203125,2482.05072021484,73812,2481.65447998047,-1.8639,-20.8330078125,0,RAMPE,2,0.496162885927734
140.935000000015,73814.09375,2481.42962646484,73812,2481.65447998047,-1.2753,-20.80625,0,RAMPE,3,10.9235861176025
140.960000000015,73820.0078125,2480.79290771484,73821,2480.68621826172,-1.2753,-20.80859375,0,RAMPE,4,10.9235861176025
140.985000000015,73825.7734375,2480.17303466797,73821,2480.68621826172,-1.8639,-20.755078125,0,RAMPE,5,0
141.010000000015,73832.046875,2479.49798583984,73841,2478.53533935547,-1.2753,-20.8333984375,0,RAMPE,1,12.1185937589063
141.035000000015,73837.8515625,2478.87371826172,73831,2479.61053466797,-1.2753,-20.7595703125,0,RAMPE,2,0.498830428325195
141.060000000015,73843.5078125,2478.26507568359,73841,2478.53533935547,-0.5886,-20.726953125,0,RAMPE,3,10.9235861176025
141.085000000015,73849.53125,2477.61761474609,73851,2477.45965576172,0,-20.73359375,0,RAMPE,4,10.9235861176025
141.110000000016,73855.109375,2477.01751708984,73851,2477.45965576172,0,-20.6837890625,0,RAMPE,5,0
141.135000000016,73861.2890625,2476.35321044922,73861,2476.38421630859,-0.5886,-20.6736328125,0,RAMPE,1,12.1154509700684
141.160000000016,73867.1484375,2475.72332763672,73866,2475.84661865234,0,-20.6556640625,0,RAMPE,2,0.501497970722656
141.185000000016,73873.3671875,2475.05438232422,73881,2474.23358154297,-1.2753,-20.7197265625,0,RAMPE,3,10.9235861176025
141.210000000016,73879.140625,2474.43377685547,73886,2473.69671630859,-1.2753,-20.7703125,0,RAMPE,4,10.9235861176025
141.235000000016,73885.2421875,2473.77801513672,73881,2474.23358154297,-1.2753,-20.7158203125,0,RAMPE,5,0
141.260000000016,73891.0703125,2473.15130615234,73891,2473.15911865234,-1.8639,-20.7021484375,0,RAMPE,1,12.1154509700684
141.285000000016,73896.8984375,2472.52508544922,73891,2473.15911865234,-1.8639,-20.6341796875,0,RAMPE,2,0.501497970722656
141.310000000016,73902.9375,2471.87591552734,73905,2471.65447998047,-1.2753,-20.6443359375,0,RAMPE,3,10.9235861176025
141.335000000016,73909.171875,2471.20599365234,73910,2471.11712646484,-1.8639,-20.6439453125,0,RAMPE,4,10.9235861176025
141.360000000016,73915.4453125,2470.53167724609,73925,2469.50482177734,-1.8639,-20.7251953125,0,RAMPE,5,0
141.385000000016,73921.9609375,2469.83123779297,73928,2469.18231201172,-2.4525,-20.7720703125,0,RAMPE,1,12.1123081812305
141.410000000016,73927.671875,2469.21820068359,73923,2469.71966552734,-2.4525,-20.7158203125,0,RAMPE,2,0.498830428325195
141.435000000016,73933.828125,2468.55609130859,73928,2469.18231201172,-1.8639,-20.6544921875,0,RAMPE,3,10.9235861176025
141.460000000016,73940.03125,2467.88983154297,73933,2468.64520263672,-1.8639,-20.5888671875,0,RAMPE,4,10.9235861176025
141.485000000016,73946.4375,2467.20135498047,73957,2466.06683349609,-1.8639,-20.6908203125,0,RAMPE,5,0
141.510000000016,73952.3359375,2466.56829833984,73948,2467.03411865234,-1.8639,-20.6484375,0,RAMPE,1,12.1185937589063
141.535000000016,73958.109375,2465.94793701172,73953,2466.49676513672,-1.8639,-20.6001953125,0,RAMPE,2,0.501497970722656
141.560000000016,73964.40625,2465.27142333984,73955,2466.28216552734,-1.8639,-20.51953125,0,RAMPE,3,10.9235861176025
141.585000000016,73969.8984375,2464.68182373047,73957,2466.06683349609,-2.4525,-20.40859375,0,RAMPE,4,10.9235861176025
141.610000000016,73975.53125,2464.07659912109,73970,2464.67083740234,-2.4525,-20.3689453125,0,RAMPE,5,0
141.635000000016,73980.8515625,2463.50531005859,73975,2464.13372802734,-3.0411,-20.3244140625,0,RAMPE,1,12.1217365477441
141.660000000016,73986.078125,2462.94427490234,73970,2464.67083740234,-2.4525,-20.183984375,0,RAMPE,2,0.493495343530273
141.685000000016,73991.0078125,2462.41497802734,73975,2464.13372802734,-2.4525,-20.0451171875,0,RAMPE,3,10.9235861176025
141.710000000016,73995.9765625,2461.88128662109,73973,2464.34832763672,-2.4525,-19.8453125,0,RAMPE,4,10.9235861176025
141.735000000016,74001.1171875,2461.32952880859,73992,2462.30804443359,-2.4525,-19.7794921875,0,RAMPE,5,0
141.760000000016,74005.984375,2460.80706787109,73992,2462.30804443359,-1.8639,-19.666015625,0,RAMPE,1,12.1154509700684
141.785000000016,74011.421875,2460.22283935547,74002,2461.23431396484,-1.2753,-19.5986328125,0,RAMPE,2,0.498830428325195
141.810000000016,74016.0546875,2459.72552490234,74005,2460.91253662109,-0.5886,-19.5099609375,0,RAMPE,3,10.9235861176025
141.835000000016,74021.171875,2459.17645263672,74017,2459.62445068359,-0.5886,-19.4849609375,0,RAMPE,4,10.9235861176025
141.860000000016,74026.2265625,2458.63372802734,74012,2460.16131591797,-0.5886,-19.36328125,0,RAMPE,5,0
141.885000000016,74031.3359375,2458.08538818359,74012,2460.16131591797,-0.5886,-19.19921875,0,RAMPE,1,12.1185937589063
141.910000000016,74036.359375,2457.54608154297,74032,2458.01409912109,0,-19.176171875,0,RAMPE,2,0.493495343530273
141.935000000016,74041.484375,2456.99652099609,74035,2457.69207763672,0,-19.1310546875,0,RAMPE,3,10.9235861176025
141.960000000016,74046.7890625,2456.42694091797,74032,2458.01409912109,1.2753,-19.0083984375,0,RAMPE,4,10.9235861176025
141.985000000016,74052.53125,2455.81121826172,74062,2454.79510498047,0,-19.116015625,0,RAMPE,5,0
